timestamp,num,B3 - Toronto Blue Jays,B3 - New York Mets,SK - Toronto Blue Jays,SK - New York Mets,PP - Toronto Blue Jays,PP - New York Mets,WH - Toronto Blue Jays,WH - New York Mets,EE - Toronto Blue Jays,EE - New York Mets,FB - Toronto Blue Jays,FB - New York Mets,VC - Toronto Blue Jays,VC - New York Mets,LD - Toronto Blue Jays,LD - New York Mets,UN - Toronto Blue Jays,UN - New York Mets,SX - Toronto Blue Jays,SX - New York Mets,FR - Toronto Blue Jays,FR - New York Mets,KN - Toronto Blue Jays,KN - New York Mets,BY - Toronto Blue Jays,BY - New York Mets,OE - Toronto Blue Jays,OE - New York Mets,S6 - Toronto Blue Jays,S6 - New York Mets,PUP - Toronto Blue Jays,PUP - New York Mets,SI - Toronto Blue Jays,SI - New York Mets,LS - Toronto Blue Jays,LS - New York Mets,QN - Toronto Blue Jays,QN - New York Mets,WA - Toronto Blue Jays,WA - New York Mets,CE - Toronto Blue Jays,CE - New York Mets,N4 - Toronto Blue Jays,N4 - New York Mets,G5 - Toronto Blue Jays,G5 - New York Mets,VT - Toronto Blue Jays,VT - New York Mets,AKB - Toronto Blue Jays,AKB - New York Mets,BF - Toronto Blue Jays,BF - New York Mets,MA - Toronto Blue Jays,MA - New York Mets,B3 - Toronto Blue Jays (decimal),B3 - New York Mets (decimal),SK - Toronto Blue Jays (decimal),SK - New York Mets (decimal),PP - Toronto Blue Jays (decimal),PP - New York Mets (decimal),WH - Toronto Blue Jays (decimal),WH - New York Mets (decimal),EE - Toronto Blue Jays (decimal),EE - New York Mets (decimal),FB - Toronto Blue Jays (decimal),FB - New York Mets (decimal),VC - Toronto Blue Jays (decimal),VC - New York Mets (decimal),LD - Toronto Blue Jays (decimal),LD - New York Mets (decimal),UN - Toronto Blue Jays (decimal),UN - New York Mets (decimal),SX - Toronto Blue Jays (decimal),SX - New York Mets (decimal),FR - Toronto Blue Jays (decimal),FR - New York Mets (decimal),KN - Toronto Blue Jays (decimal),KN - New York Mets (decimal),BY - Toronto Blue Jays (decimal),BY - New York Mets (decimal),OE - Toronto Blue Jays (decimal),OE - New York Mets (decimal),S6 - Toronto Blue Jays (decimal),S6 - New York Mets (decimal),PUP - Toronto Blue Jays (decimal),PUP - New York Mets (decimal),SI - Toronto Blue Jays (decimal),SI - New York Mets (decimal),LS - Toronto Blue Jays (decimal),LS - New York Mets (decimal),QN - Toronto Blue Jays (decimal),QN - New York Mets (decimal),WA - Toronto Blue Jays (decimal),WA - New York Mets (decimal),CE - Toronto Blue Jays (decimal),CE - New York Mets (decimal),N4 - Toronto Blue Jays (decimal),N4 - New York Mets (decimal),G5 - Toronto Blue Jays (decimal),G5 - New York Mets (decimal),VT - Toronto Blue Jays (decimal),VT - New York Mets (decimal),AKB - Toronto Blue Jays (decimal),AKB - New York Mets (decimal),BF - Toronto Blue Jays (decimal),BF - New York Mets (decimal),MA - Toronto Blue Jays (decimal),MA - New York Mets (decimal),Toronto Blue Jays (best odds),Toronto Blue Jays (best providers),New York Mets (best odds),New York Mets (best providers),total_probability,minimum_return_1000_GBP
1743904260.695815,53,10/39,29/10,,,1/12,6,4/7,6/4,5/4,4/7,11/8,4/7,,,2/15,9/2,1/14,7,11/8,8/15,29/20,4/7,1/10,5,11/8,4/7,1/8,17/4,4/9,7/4,4/9,7/4,11/8,8/15,6/4,13/25,29/20,1/2,1/12,13/2,1/8,5,7/5,8/15,,,,,4/9,7/4,1/9,441/100,1/8,2/13,0.7959183673469388,0.2564102564102564,,,0.9230769230769231,6.0,0.6363636363636364,0.4,0.4444444444444444,0.6363636363636364,0.42105263157894735,0.6363636363636364,,,0.8823529411764706,0.18181818181818182,0.9333333333333333,7.0,0.42105263157894735,0.6521739130434783,0.40816326530612246,0.6363636363636364,0.9090909090909091,5.0,0.42105263157894735,0.6363636363636364,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.42105263157894735,0.6521739130434783,0.4,0.6578947368421053,0.40816326530612246,0.6666666666666666,0.9230769230769231,0.13333333333333333,0.8888888888888888,5.0,0.4166666666666667,0.6521739130434783,,,,,0.6923076923076923,0.36363636363636365,0.9,0.18484288354898337,0.8888888888888888,0.8666666666666667,0.4,LS,0.13333333333333333,WA,0.5333333333333333,1875.0
1743904290.9109502,54,10/39,29/10,,,1/12,6,4/7,6/4,7/5,1/2,11/8,4/7,,,2/15,9/2,31/20,13/25,11/8,8/15,29/20,4/7,1/14,11/2,11/8,4/7,1/8,17/4,4/9,7/4,4/9,7/4,11/8,8/15,6/4,13/25,29/20,1/2,1/12,13/2,1/8,5,7/5,8/15,,,,,4/9,7/4,1/9,2/11,1/8,1/2,0.7959183673469388,0.2564102564102564,,,0.9230769230769231,6.0,0.6363636363636364,0.4,0.4166666666666667,0.6666666666666666,0.42105263157894735,0.6363636363636364,,,0.8823529411764706,0.18181818181818182,0.39215686274509803,0.6578947368421053,0.42105263157894735,0.6521739130434783,0.40816326530612246,0.6363636363636364,0.9333333333333333,0.15384615384615385,0.42105263157894735,0.6363636363636364,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.42105263157894735,0.6521739130434783,0.4,0.6578947368421053,0.40816326530612246,0.6666666666666666,0.9230769230769231,0.13333333333333333,0.8888888888888888,5.0,0.4166666666666667,0.6521739130434783,,,,,0.6923076923076923,0.36363636363636365,0.9,0.8461538461538461,0.8888888888888888,0.6666666666666666,0.39215686274509803,UN,0.13333333333333333,WA,0.5254901960784314,1902.97
1743904321.6341507,55,10/39,29/10,,,1/12,6,4/7,6/4,7/5,1/2,11/8,4/7,,,2/15,9/2,31/20,13/25,11/8,8/15,29/20,4/7,1/14,11/2,11/8,4/7,1/8,17/4,4/9,7/4,4/9,7/4,11/8,8/15,6/4,13/25,29/20,1/2,29/20,10/19,1/8,5,7/5,8/15,,,,,4/9,7/4,1/9,441/100,6/5,1/2,0.7959183673469388,0.2564102564102564,,,0.9230769230769231,6.0,0.6363636363636364,0.4,0.4166666666666667,0.6666666666666666,0.42105263157894735,0.6363636363636364,,,0.8823529411764706,0.18181818181818182,0.39215686274509803,0.6578947368421053,0.42105263157894735,0.6521739130434783,0.40816326530612246,0.6363636363636364,0.9333333333333333,0.15384615384615385,0.42105263157894735,0.6363636363636364,0.8888888888888888,0.19047619047619047,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.42105263157894735,0.6521739130434783,0.4,0.6578947368421053,0.40816326530612246,0.6666666666666666,0.40816326530612246,0.6551724137931034,0.8888888888888888,5.0,0.4166666666666667,0.6521739130434783,,,,,0.6923076923076923,0.36363636363636365,0.9,0.18484288354898337,0.45454545454545453,0.6666666666666666,0.39215686274509803,UN,0.15384615384615385,KN,0.5460030165912519,1831.49
1743904352.239951,56,29/10,10/39,,,4/7,13/10,6/4,4/7,1/2,7/5,4/7,11/8,,,9/2,2/15,13/25,31/20,8/15,11/8,4/7,29/20,12/25,29/20,2/5,7/4,17/4,1/8,7/4,4/9,7/4,4/9,8/15,11/8,13/25,6/4,1/2,29/20,10/19,29/20,5,1/8,8/15,7/5,,,,,7/4,4/9,1/2,1/100,1/2,23/20,0.2564102564102564,0.7959183673469388,,,0.6363636363636364,0.43478260869565216,0.4,0.6363636363636364,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,,,0.18181818181818182,0.8823529411764706,0.6578947368421053,0.39215686274509803,0.6521739130434783,0.42105263157894735,0.6363636363636364,0.40816326530612246,0.6756756756756757,0.40816326530612246,0.7142857142857143,0.36363636363636365,0.19047619047619047,0.8888888888888888,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.6521739130434783,0.42105263157894735,0.6578947368421053,0.4,0.6666666666666666,0.40816326530612246,0.6551724137931034,0.40816326530612246,5.0,0.8888888888888888,0.6521739130434783,0.4166666666666667,,,,,0.36363636363636365,0.6923076923076923,0.6666666666666666,0.9900990099009901,0.6666666666666666,0.46511627906976744,0.18181818181818182,LD,0.36363636363636365,BY,0.5454545454545454,1833.31
1743904381.9681892,57,29/10,10/39,,,4/7,13/10,6/4,4/7,1/2,7/5,4/7,11/8,,,9/2,2/15,13/25,31/20,8/15,11/8,4/7,29/20,12/25,29/20,4/7,11/8,17/4,1/8,7/4,4/9,7/4,4/9,8/15,11/8,13/25,6/4,1/2,29/20,10/19,29/20,5,1/8,8/15,7/5,,,,,7/4,4/9,441/100,1/9,1/2,23/20,0.2564102564102564,0.7959183673469388,,,0.6363636363636364,0.43478260869565216,0.4,0.6363636363636364,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,,,0.18181818181818182,0.8823529411764706,0.6578947368421053,0.39215686274509803,0.6521739130434783,0.42105263157894735,0.6363636363636364,0.40816326530612246,0.6756756756756757,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.19047619047619047,0.8888888888888888,0.36363636363636365,0.6923076923076923,0.36363636363636365,0.6923076923076923,0.6521739130434783,0.42105263157894735,0.6578947368421053,0.4,0.6666666666666666,0.40816326530612246,0.6551724137931034,0.40816326530612246,5.0,0.8888888888888888,0.6521739130434783,0.4166666666666667,,,,,0.36363636363636365,0.6923076923076923,0.18484288354898337,0.9,0.6666666666666666,0.46511627906976744,0.18181818181818182,LD,0.39215686274509803,UN,0.5739750445632799,1742.23
1743904408.037195,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743904438.6528206,59,29/10,10/39,,,4/7,13/10,6/4,4/7,1/2,7/5,4/7,11/8,,,3/5,13/10,13/25,31/20,8/15,11/8,4/7,29/20,12/25,29/20,4/7,11/8,1/2,7/5,4/7,11/8,4/7,11/8,8/15,11/8,11/20,27/20,1/2,29/20,10/19,29/20,4/7,11/8,8/15,7/5,,,,,4/7,11/8,8/15,7/5,1/2,23/20,0.2564102564102564,0.7959183673469388,,,0.6363636363636364,0.43478260869565216,0.4,0.6363636363636364,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,,,0.625,0.43478260869565216,0.6578947368421053,0.39215686274509803,0.6521739130434783,0.42105263157894735,0.6363636363636364,0.40816326530612246,0.6756756756756757,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,0.6363636363636364,0.42105263157894735,0.6521739130434783,0.42105263157894735,0.6451612903225806,0.425531914893617,0.6666666666666666,0.40816326530612246,0.6551724137931034,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.6521739130434783,0.4166666666666667,,,,,0.6363636363636364,0.42105263157894735,0.6521739130434783,0.4166666666666667,0.6666666666666666,0.46511627906976744,0.2564102564102564,B3,0.39215686274509803,UN,0.6485671191553544,1541.86
1743904468.3400097,60,5/9,29/20,,,4/7,13/10,6/4,4/7,1/2,7/5,4/7,11/8,,,11/20,7/5,13/25,31/20,8/15,11/8,4/7,29/20,12/25,29/20,4/7,11/8,1/2,7/5,4/7,11/8,1/2,6/4,8/15,11/8,8/15,7/5,1/2,29/20,10/19,29/20,4/7,11/8,8/15,7/5,,,,,4/7,11/8,4/7,6/5,1/2,23/20,0.6428571428571429,0.40816326530612246,,,0.6363636363636364,0.43478260869565216,0.4,0.6363636363636364,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,,,0.6451612903225806,0.4166666666666667,0.6578947368421053,0.39215686274509803,0.6521739130434783,0.42105263157894735,0.6363636363636364,0.40816326530612246,0.6756756756756757,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4,0.6521739130434783,0.42105263157894735,0.6521739130434783,0.4166666666666667,0.6666666666666666,0.40816326530612246,0.6551724137931034,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.6521739130434783,0.4166666666666667,,,,,0.6363636363636364,0.42105263157894735,0.6363636363636364,0.45454545454545453,0.6666666666666666,0.46511627906976744,0.4,WH,0.39215686274509803,UN,0.7921568627450981,1262.38
1743904496.9141405,61,5/9,29/20,,,4/7,13/10,6/4,4/7,1/2,7/5,4/7,11/8,,,11/20,7/5,13/25,31/20,8/15,11/8,4/7,29/20,12/25,29/20,4/7,11/8,1/2,7/5,4/7,11/8,1/2,6/4,8/15,11/8,8/15,7/5,1/2,29/20,10/19,29/20,4/7,11/8,8/15,7/5,,,,,4/7,11/8,4/7,6/5,1/2,23/20,0.6428571428571429,0.40816326530612246,,,0.6363636363636364,0.43478260869565216,0.4,0.6363636363636364,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,,,0.6451612903225806,0.4166666666666667,0.6578947368421053,0.39215686274509803,0.6521739130434783,0.42105263157894735,0.6363636363636364,0.40816326530612246,0.6756756756756757,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4,0.6521739130434783,0.42105263157894735,0.6521739130434783,0.4166666666666667,0.6666666666666666,0.40816326530612246,0.6551724137931034,0.40816326530612246,0.6363636363636364,0.42105263157894735,0.6521739130434783,0.4166666666666667,,,,,0.6363636363636364,0.42105263157894735,0.6363636363636364,0.45454545454545453,0.6666666666666666,0.46511627906976744,0.4,WH,0.39215686274509803,UN,0.7921568627450981,1262.38
1743904526.4890666,62,5/9,29/20,,,6/10,5/4,6/4,4/7,4/7,5/4,13/20,6/5,,,8/13,5/4,8/13,5/4,4/7,5/4,8/13,13/10,12/25,29/20,8/11,11/10,1/2,7/5,4/7,11/8,1/2,6/4,4/7,5/4,3/5,5/4,8/13,6/5,10/19,29/20,8/13,5/4,4/7,13/10,,,,,4/7,11/8,1/2,23/20,1/2,1,0.6428571428571429,0.40816326530612246,,,0.625,0.4444444444444444,0.4,0.6363636363636364,0.6363636363636364,0.4444444444444444,0.6060606060606061,0.45454545454545453,,,0.6190476190476191,0.4444444444444444,0.6190476190476191,0.4444444444444444,0.6363636363636364,0.4444444444444444,0.6190476190476191,0.43478260869565216,0.6756756756756757,0.40816326530612246,0.5789473684210527,0.47619047619047616,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4,0.6363636363636364,0.4444444444444444,0.625,0.4444444444444444,0.6190476190476191,0.45454545454545453,0.6551724137931034,0.40816326530612246,0.6190476190476191,0.4444444444444444,0.6363636363636364,0.43478260869565216,,,,,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.46511627906976744,0.6666666666666666,1.0,0.4,WH,0.4,PUP,0.8,1250.0
1743904556.1538432,63,5/9,29/20,,,6/10,5/4,6/4,4/7,4/7,5/4,13/20,6/5,,,8/13,5/4,8/13,5/4,4/7,5/4,8/13,13/10,12/25,29/20,8/11,11/10,1/2,7/5,4/7,11/8,1/2,6/4,4/7,5/4,3/5,5/4,8/13,6/5,10/19,29/20,8/13,5/4,4/7,13/10,,,,,4/7,11/8,1/2,23/20,1/2,1,0.6428571428571429,0.40816326530612246,,,0.625,0.4444444444444444,0.4,0.6363636363636364,0.6363636363636364,0.4444444444444444,0.6060606060606061,0.45454545454545453,,,0.6190476190476191,0.4444444444444444,0.6190476190476191,0.4444444444444444,0.6363636363636364,0.4444444444444444,0.6190476190476191,0.43478260869565216,0.6756756756756757,0.40816326530612246,0.5789473684210527,0.47619047619047616,0.6666666666666666,0.4166666666666667,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4,0.6363636363636364,0.4444444444444444,0.625,0.4444444444444444,0.6190476190476191,0.45454545454545453,0.6551724137931034,0.40816326530612246,0.6190476190476191,0.4444444444444444,0.6363636363636364,0.43478260869565216,,,,,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.46511627906976744,0.6666666666666666,1.0,0.4,WH,0.4,PUP,0.8,1250.0
1743904654.9246805,64,20/23,20/23,,,4/5,19/20,8/11,1,8/13,23/20,4/5,1,,,17/20,10/11,8/13,5/4,8/13,6/5,20/29,6/5,12/25,29/20,8/13,10/11,10/13,93/100,4/7,11/8,1/2,6/4,4/7,5/4,5/6,10/11,4/5,20/21,5/9,7/5,17/20,10/11,4/7,13/20,,,,,4/7,11/8,4/7,7/5,1/2,21/20,0.5348837209302325,0.5348837209302325,,,0.5555555555555556,0.5128205128205128,0.5789473684210527,1.0,0.6190476190476191,0.46511627906976744,0.5555555555555556,1.0,,,0.5405405405405406,0.5238095238095238,0.6190476190476191,0.4444444444444444,0.6190476190476191,0.45454545454545453,0.5918367346938775,0.45454545454545453,0.6756756756756757,0.40816326530612246,0.6190476190476191,0.5238095238095238,0.5652173913043478,0.5181347150259067,0.6363636363636364,0.42105263157894735,0.6666666666666666,0.4,0.6363636363636364,0.4444444444444444,0.5454545454545454,0.5238095238095238,0.5555555555555556,0.5121951219512195,0.6428571428571429,0.4166666666666667,0.5405405405405406,0.5238095238095238,0.6363636363636364,0.6060606060606061,,,,,0.6363636363636364,0.42105263157894735,0.6363636363636364,0.4166666666666667,0.6666666666666666,0.4878048780487805,0.5348837209302325,B3,0.4,PUP,0.9348837209302325,1069.65
1743904684.5464413,65,20/23,20/23,,,4/6,23/20,8/11,1,4/5,5/6,4/6,23/20,,,17/20,10/11,17/20,10/11,4/5,10/11,20/23,20/21,41/50,9/10,4/5,10/11,10/13,93/100,4/5,1,17/20,10/11,5/6,5/6,5/6,10/11,4/5,20/21,4/5,1,17/20,10/11,5/6,10/11,,,,,4/5,1,8/11,21/20,4/6,20/21,0.5348837209302325,0.5348837209302325,,,0.6,0.46511627906976744,0.5789473684210527,1.0,0.5555555555555556,0.5454545454545454,0.6,0.46511627906976744,,,0.5405405405405406,0.5238095238095238,0.5405405405405406,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5348837209302325,0.5121951219512195,0.5494505494505495,0.5263157894736842,0.5555555555555556,0.5238095238095238,0.5652173913043478,0.5181347150259067,0.5555555555555556,1.0,0.5405405405405406,0.5238095238095238,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5555555555555556,0.5121951219512195,0.5555555555555556,1.0,0.5405405405405406,0.5238095238095238,0.5454545454545454,0.5238095238095238,,,,,0.5555555555555556,1.0,0.5789473684210527,0.4878048780487805,0.6,0.5121951219512195,0.5348837209302325,B3-FR,0.46511627906976744,PP-FB,1.0,999.99
1743904714.0517366,66,20/23,20/23,,,4/6,23/20,8/11,1,4/5,5/6,4/6,23/20,,,17/20,10/11,17/20,10/11,4/5,10/11,20/23,20/21,41/50,9/10,4/5,10/11,10/13,93/100,4/5,1,17/20,10/11,5/6,5/6,5/6,10/11,4/5,20/21,4/5,1,17/20,10/11,5/6,10/11,,,,,4/5,1,8/11,21/20,4/6,20/21,0.5348837209302325,0.5348837209302325,,,0.6,0.46511627906976744,0.5789473684210527,1.0,0.5555555555555556,0.5454545454545454,0.6,0.46511627906976744,,,0.5405405405405406,0.5238095238095238,0.5405405405405406,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5348837209302325,0.5121951219512195,0.5494505494505495,0.5263157894736842,0.5555555555555556,0.5238095238095238,0.5652173913043478,0.5181347150259067,0.5555555555555556,1.0,0.5405405405405406,0.5238095238095238,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5238095238095238,0.5555555555555556,0.5121951219512195,0.5555555555555556,1.0,0.5405405405405406,0.5238095238095238,0.5454545454545454,0.5238095238095238,,,,,0.5555555555555556,1.0,0.5789473684210527,0.4878048780487805,0.6,0.5121951219512195,0.5348837209302325,B3-FR,0.46511627906976744,PP-FB,1.0,999.99
1743904743.8090904,67,4/5,20/21,,,4/6,23/20,8/11,1,5/6,17/20,4/6,23/20,,,17/20,19/20,17/20,10/11,4/5,10/11,20/23,20/21,41/50,9/10,4/5,10/11,10/13,93/100,5/6,20/21,17/20,20/21,4/5,10/11,5/6,10/11,4/5,10/11,4/5,1,10/11,10/11,5/6,10/11,,,,,5/6,20/21,8/11,21/20,4/6,20/21,0.5555555555555556,0.5121951219512195,,,0.6,0.46511627906976744,0.5789473684210527,1.0,0.5454545454545454,0.5405405405405406,0.6,0.46511627906976744,,,0.5405405405405406,0.5128205128205128,0.5405405405405406,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5348837209302325,0.5121951219512195,0.5494505494505495,0.5263157894736842,0.5555555555555556,0.5238095238095238,0.5652173913043478,0.5181347150259067,0.5454545454545454,0.5121951219512195,0.5405405405405406,0.5121951219512195,0.5555555555555556,0.5238095238095238,0.5454545454545454,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5555555555555556,1.0,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.5238095238095238,,,,,0.5454545454545454,0.5121951219512195,0.5789473684210527,0.4878048780487805,0.6,0.5121951219512195,0.5238095238095238,CE,0.46511627906976744,PP-FB,0.9889258028792913,1011.19
1743904773.35369,68,4/5,20/21,,,4/6,23/20,8/11,1,5/6,17/20,4/6,23/20,,,17/20,19/20,17/20,10/11,4/5,10/11,20/23,20/21,41/50,9/10,4/5,10/11,10/13,93/100,5/6,20/21,17/20,20/21,4/5,10/11,5/6,10/11,4/5,10/11,4/5,1,10/11,10/11,5/6,10/11,,,,,5/6,20/21,8/11,21/20,4/6,20/21,0.5555555555555556,0.5121951219512195,,,0.6,0.46511627906976744,0.5789473684210527,1.0,0.5454545454545454,0.5405405405405406,0.6,0.46511627906976744,,,0.5405405405405406,0.5128205128205128,0.5405405405405406,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5348837209302325,0.5121951219512195,0.5494505494505495,0.5263157894736842,0.5555555555555556,0.5238095238095238,0.5652173913043478,0.5181347150259067,0.5454545454545454,0.5121951219512195,0.5405405405405406,0.5121951219512195,0.5555555555555556,0.5238095238095238,0.5454545454545454,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5555555555555556,1.0,0.5238095238095238,0.5238095238095238,0.5454545454545454,0.5238095238095238,,,,,0.5454545454545454,0.5121951219512195,0.5789473684210527,0.4878048780487805,0.6,0.5121951219512195,0.5238095238095238,CE,0.46511627906976744,PP-FB,0.9889258028792913,1011.19
1743904801.6769457,69,4/5,20/21,,,4/7,13/10,8/11,1,8/11,5/6,4/7,23/20,,,7/10,19/20,17/20,10/11,4/5,10/11,5/6,1,41/50,9/10,4/5,1,10/13,1,3/4,21/20,3/4,21/20,4/5,10/11,3/4,1,4/5,20/21,5/6,20/21,10/11,10/11,3/4,1,,,,,3/4,21/20,4/6,1/100,4/7,20/21,0.5555555555555556,0.5121951219512195,,,0.6363636363636364,0.43478260869565216,0.5789473684210527,1.0,0.5789473684210527,0.5454545454545454,0.6363636363636364,0.46511627906976744,,,0.5882352941176471,0.5128205128205128,0.5405405405405406,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5454545454545454,1.0,0.5494505494505495,0.5263157894736842,0.5555555555555556,1.0,0.5652173913043478,1.0,0.5714285714285714,0.4878048780487805,0.5714285714285714,0.4878048780487805,0.5555555555555556,0.5238095238095238,0.5714285714285714,1.0,0.5555555555555556,0.5121951219512195,0.5454545454545454,0.5121951219512195,0.5238095238095238,0.5238095238095238,0.5714285714285714,1.0,,,,,0.5714285714285714,0.4878048780487805,0.6,0.9900990099009901,0.6363636363636364,0.5121951219512195,0.5238095238095238,CE,0.43478260869565216,PP,0.958592132505176,1043.19
1743904830.789282,70,4/5,20/21,,,4/7,13/10,8/11,1,8/11,5/6,4/7,23/20,,,7/10,19/20,17/20,10/11,4/5,10/11,5/6,1,41/50,9/10,4/5,1,10/13,1,3/4,21/20,3/4,21/20,4/5,10/11,3/4,1,4/5,20/21,5/6,20/21,10/11,10/11,3/4,1,,,,,3/4,21/20,4/6,1/100,4/7,20/21,0.5555555555555556,0.5121951219512195,,,0.6363636363636364,0.43478260869565216,0.5789473684210527,1.0,0.5789473684210527,0.5454545454545454,0.6363636363636364,0.46511627906976744,,,0.5882352941176471,0.5128205128205128,0.5405405405405406,0.5238095238095238,0.5555555555555556,0.5238095238095238,0.5454545454545454,1.0,0.5494505494505495,0.5263157894736842,0.5555555555555556,1.0,0.5652173913043478,1.0,0.5714285714285714,0.4878048780487805,0.5714285714285714,0.4878048780487805,0.5555555555555556,0.5238095238095238,0.5714285714285714,1.0,0.5555555555555556,0.5121951219512195,0.5454545454545454,0.5121951219512195,0.5238095238095238,0.5238095238095238,0.5714285714285714,1.0,,,,,0.5714285714285714,0.4878048780487805,0.6,0.9900990099009901,0.6363636363636364,0.5121951219512195,0.5238095238095238,CE,0.43478260869565216,PP,0.958592132505176,1043.19
1743904859.7978344,71,4/6,6/5,,,4/7,13/10,4/5,19/20,8/13,19/20,6/10,11/8,,,8/11,11/10,8/11,11/10,4/6,6/5,20/29,6/5,41/50,9/10,4/6,1,8/11,1,3/4,21/20,3/4,21/20,8/11,1,13/20,23/20,8/11,21/20,5/6,20/21,5/6,11/10,13/20,13/10,,,,,3/4,1,2/11,5/6,4/7,20/21,0.6,0.45454545454545453,,,0.6363636363636364,0.43478260869565216,0.5555555555555556,0.5128205128205128,0.6190476190476191,0.5128205128205128,0.625,0.42105263157894735,,,0.5789473684210527,0.47619047619047616,0.5789473684210527,0.47619047619047616,0.6,0.45454545454545453,0.5918367346938775,0.45454545454545453,0.5494505494505495,0.5263157894736842,0.6,1.0,0.5789473684210527,1.0,0.5714285714285714,0.4878048780487805,0.5714285714285714,0.4878048780487805,0.5789473684210527,1.0,0.6060606060606061,0.46511627906976744,0.5789473684210527,0.4878048780487805,0.5454545454545454,0.5121951219512195,0.5454545454545454,0.47619047619047616,0.6060606060606061,0.43478260869565216,,,,,0.5714285714285714,1.0,0.8461538461538461,0.5454545454545454,0.6363636363636364,0.5121951219512195,0.5454545454545454,WA-CE,0.42105263157894735,FB,0.9665071770334928,1034.64
1743904889.6341872,72,4/6,6/5,,,4/7,13/10,4/5,19/20,8/13,19/20,6/10,11/8,,,8/11,11/10,8/11,11/10,4/6,6/5,20/29,6/5,41/50,9/10,4/6,1,8/11,1,3/4,21/20,3/4,21/20,8/11,1,13/20,23/20,8/11,21/20,5/6,20/21,5/6,11/10,13/20,13/10,,,,,3/4,1,2/11,5/6,4/7,20/21,0.6,0.45454545454545453,,,0.6363636363636364,0.43478260869565216,0.5555555555555556,0.5128205128205128,0.6190476190476191,0.5128205128205128,0.625,0.42105263157894735,,,0.5789473684210527,0.47619047619047616,0.5789473684210527,0.47619047619047616,0.6,0.45454545454545453,0.5918367346938775,0.45454545454545453,0.5494505494505495,0.5263157894736842,0.6,1.0,0.5789473684210527,1.0,0.5714285714285714,0.4878048780487805,0.5714285714285714,0.4878048780487805,0.5789473684210527,1.0,0.6060606060606061,0.46511627906976744,0.5789473684210527,0.4878048780487805,0.5454545454545454,0.5121951219512195,0.5454545454545454,0.47619047619047616,0.6060606060606061,0.43478260869565216,,,,,0.5714285714285714,1.0,0.8461538461538461,0.5454545454545454,0.6363636363636364,0.5121951219512195,0.5454545454545454,WA-CE,0.42105263157894735,FB,0.9665071770334928,1034.64
